chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,spatial,32.45 MB,hal,1,global_mean,0.037386178970336914,4
8MB,spatial,32.45 MB,hal,1,temporal_mean,0.0506441593170166,4
8MB,spatial,32.45 MB,hal,1,climatology,0.05312466621398926,4
8MB,spatial,32.45 MB,hal,1,anomaly,0.07580208778381348,4
8MB,temporal,32.45 MB,hal,1,global_mean,0.0468599796295166,4
8MB,temporal,32.45 MB,hal,1,temporal_mean,0.029280662536621094,4
8MB,temporal,32.45 MB,hal,1,climatology,0.05899786949157715,4
8MB,temporal,32.45 MB,hal,1,anomaly,0.10116934776306152,4
8MB,auto,32.45 MB,hal,1,global_mean,0.10752391815185547,4
8MB,auto,32.45 MB,hal,1,temporal_mean,0.12021732330322266,4
8MB,auto,32.45 MB,hal,1,climatology,0.15240049362182617,4
8MB,auto,32.45 MB,hal,1,anomaly,0.19629645347595215,4
8MB,spatial,32.45 MB,hal,1,global_mean,0.037386178970336914,4
8MB,spatial,32.45 MB,hal,1,temporal_mean,0.0506441593170166,4
8MB,spatial,32.45 MB,hal,1,climatology,0.05312466621398926,4
8MB,spatial,32.45 MB,hal,1,anomaly,0.07580208778381348,4
8MB,temporal,32.45 MB,hal,1,global_mean,0.0468599796295166,4
8MB,temporal,32.45 MB,hal,1,temporal_mean,0.029280662536621094,4
8MB,temporal,32.45 MB,hal,1,climatology,0.05899786949157715,4
8MB,temporal,32.45 MB,hal,1,anomaly,0.10116934776306152,4
8MB,auto,32.45 MB,hal,1,global_mean,0.10752391815185547,4
8MB,auto,32.45 MB,hal,1,temporal_mean,0.12021732330322266,4
8MB,auto,32.45 MB,hal,1,climatology,0.15240049362182617,4
8MB,auto,32.45 MB,hal,1,anomaly,0.19629645347595215,4
16MB,spatial,64.89 MB,hal,1,global_mean,0.0424652099609375,4
16MB,spatial,64.89 MB,hal,1,temporal_mean,0.05161023139953613,4
16MB,spatial,64.89 MB,hal,1,climatology,0.08054947853088379,4
16MB,spatial,64.89 MB,hal,1,anomaly,0.11199593544006348,4
16MB,temporal,64.89 MB,hal,1,global_mean,0.05653572082519531,4
16MB,temporal,64.89 MB,hal,1,temporal_mean,0.03470420837402344,4
16MB,temporal,64.89 MB,hal,1,climatology,0.08542537689208984,4
16MB,temporal,64.89 MB,hal,1,anomaly,0.130936861038208,4
16MB,auto,64.89 MB,hal,1,global_mean,0.10703086853027344,4
16MB,auto,64.89 MB,hal,1,temporal_mean,0.11825442314147949,4
16MB,auto,64.89 MB,hal,1,climatology,0.2846083641052246,4
16MB,auto,64.89 MB,hal,1,anomaly,0.5768294334411621,4
8MB,spatial,32.45 MB,hal,1,global_mean,0.037386178970336914,4
8MB,spatial,32.45 MB,hal,1,temporal_mean,0.0506441593170166,4
8MB,spatial,32.45 MB,hal,1,climatology,0.05312466621398926,4
8MB,spatial,32.45 MB,hal,1,anomaly,0.07580208778381348,4
8MB,temporal,32.45 MB,hal,1,global_mean,0.0468599796295166,4
8MB,temporal,32.45 MB,hal,1,temporal_mean,0.029280662536621094,4
8MB,temporal,32.45 MB,hal,1,climatology,0.05899786949157715,4
8MB,temporal,32.45 MB,hal,1,anomaly,0.10116934776306152,4
8MB,auto,32.45 MB,hal,1,global_mean,0.10752391815185547,4
8MB,auto,32.45 MB,hal,1,temporal_mean,0.12021732330322266,4
8MB,auto,32.45 MB,hal,1,climatology,0.15240049362182617,4
